case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
0,15140900,大头儿子天天乐跑客户端自由测试,四川省|南充市|西充县|G212|,"Xiaomi  2014813","Android 4.4.4","WIFI ",中国移动,KTU84P,设置里面只关闭了音效，未关闭音乐，游戏还是有声音，,设置里面只关闭了音效，未关闭音乐，游戏还是有声音，,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/25191950_Screenshot_2016-05-11-20-56-43.png""]",未知,P0,审核通过,"2016-05-12 10:56:05"
0,15140900,大头儿子天天乐跑客户端自由测试,四川省|南充市|西充县|G212|,"Xiaomi  2014813","Android 4.4.4","WIFI ",中国移动,KTU84P,关于里面只能看到app当前版本，不能检测有无更新,关于里面只能看到app当前版本，不能检测有无更新,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/25191964_Screenshot_2016-05-11-20-57-21.png""]",未知,P0,审核通过,"2016-05-12 10:56:12"
0,15140900,大头儿子天天乐跑客户端自由测试,四川省|南充市|西充县|G212|,"Xiaomi  2014813","Android 4.4.4","WIFI ",中国移动,KTU84P,在游戏开始玩耍时，希望暂停游戏，无法暂停,在游戏开始玩耍时，希望暂停游戏，无法暂停,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/25192642_Screenshot_2016-05-11-21-03-33.png""]",未知,P0,审核通过,"2016-05-12 10:56:15"
0,15195321,大头儿子天天乐跑客户端自由测试,湖北省|武汉市|蔡甸区|耀华路|43号,"Xiaomi  MI 3W","Android 6.0.1","WIFI ",中国联通,MMB29M,初次在微任务打开app的时候提示程序出现错误，退出了，后再打开就正常了。,初次在微任务打开app的时候提示程序出现错误，退出了，后再打开就正常了。测试了4次出现了1次。小米手机3.,[],未知,P0,审核通过,"2016-05-12 10:55:19"
0,15419237,大头儿子天天乐跑客户端自由测试,广东|广州,"Huawei  G620S-UL00","Android 4.4.4","WIFI ",中国联通,G620S-UL00V100R001C17B382,点击大奖赛提示活动未开始,"1.进入游戏
2.点击大奖赛
3.提示活动未开始","[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/25197613_Screenshot_2016-05-11-20-40-11.jpeg""]",未知,P0,审核通过,"2016-05-12 10:56:26"
0,15437163,大头儿子天天乐跑客户端自由测试,山东省|烟台市|栖霞市|S209(迎宾路)|,"Xiaomi  2014813","Android 4.4.4","WIFI ",中国移动,KTU84P,点入PK模式后点击上面的返回键无法返回上一层菜单,点入PK模式后点击上面的返回键无法返回上一层菜单,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/25195267_QQ%E5%9B%BE%E7%89%8720160511212503.jpg""]",未知,P0,审核通过,"2016-05-12 10:56:19"
0,15453584,大头儿子天天乐跑客户端自由测试,河北|石家庄,"Honor  CHM-UL00","Android 4.4.2","mobile LTE",中国联通,"CHM-UL00 V100R001C00B181",打开APP，进入操作页，提示APP无响应。无法继续下一步操作。,打开APP，进入操作页，提示APP无响应。无法继续下一步操作。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/25203084_QQ%E5%9B%BE%E7%89%8720160511220841.jpg""]",未知,P0,审核通过,"2016-05-12 10:56:45"
0,16634886,大头儿子天天乐跑客户端自由测试,河南省|洛阳市|洛龙区|洛宜公路|,"Honor  CHE-TL00H","Android 5.0.2","WIFI ",中国移动,CHE-TL00HC00B250,在跑步中不能退出游戏，必须等待这一局结束才能退出。,"在跑步中不能退出游戏，必须等待这一局结束才能退出。
在跑步中不能退出游戏，必须等待这一局结束才能退出。华为荣耀4x，安卓5.02","[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/25182713_4.jpg""]",未知,P0,审核通过,"2016-05-12 10:56:01"
0,17001905,大头儿子天天乐跑客户端自由测试,河南省|南阳市|卧龙区|G40(沪陕高速公路)|,"CMDC  M623C","Android 5.1.1","WIFI ",中国移动,02.03.28RPD,安装好软件就白屏，然后提示程序出现异常即将退出。,安装好软件就白屏，然后提示程序出现异常即将退出，因为提示时间出现较短，所以没有截屏到。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/25203523_Screenshot_2016-05-11-22-04-08.png""]",未知,P0,审核通过,"2016-05-12 10:56:48"
0,17115469,大头儿子天天乐跑客户端自由测试,重庆市|重庆市|荣昌县|香国大道|,"HONOR  PLK-AL10","Android 5.0.2","WIFI ",unknown,PLK-AL10C00B201,"比赛没有暂停规则 这个不太科学","进入游戏界面 -开始比赛，一旦开启 没有菜单暂停 或者请求暂停","[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/25170725_%E5%A4%A7%E5%A4%B4%E5%84%BF%E5%AD%90.png""]",未知,P0,审核通过,"2016-05-12 10:55:29"
0,17115469,大头儿子天天乐跑客户端自由测试,重庆市|重庆市|荣昌县|香国大道|,"HONOR  PLK-AL10","Android 5.0.2","WIFI ",unknown,PLK-AL10C00B201,"首次免费 ，亲自模式  帮父母选角色都是充值才可以获得角色 严重影响游戏体验性，游戏入口难度太高，这样不利于你们这款游戏盈利。","进入游戏界面 -选择亲自模式-然后就会提示你 帮父母选角色","[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/25171380_%E5%A4%A7%E5%A4%B4%E5%84%BF%E5%AD%90.png""]",未知,P0,审核通过,"2016-05-12 10:55:36"
