case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
0,13984604,自由测试,北京市|北京市|朝阳区|安家楼村路|,"Xiaomi  MI 2","Android 4.1.1","WIFI ",中国移动,JRO03L,进入相册，点击上传照片，实际上就是新建一个记录，似乎和相册意义不合适,进入相册，点击上传照片，实际上就是新建一个记录，似乎和相册意义不合适,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7973282_107a210a-5a2c-4824-bb85-d3a2174c2ec0.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7973281_bab2369f-e12d-43d8-8004-ead2f8afd5fb.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7973280_aa89b719-8fba-430f-9c8f-1cb1e0c3db0e.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7973279_c6e2833e-234d-4a89-95c3-7eab74244986.jpg""]",未知,P0,审核不通过,"2015-12-10 15:17:22"
0,14376974,自由测试,广东省|广州市|越秀区|均益路|11号一楼,"Xiaomi  Redmi Note 3","Android 5.0.2","MOBILE LTE",中国联通,LRX22G,"在微任务中下载APP后 打开APP测试 注册登录后 点击记录 然后在右上角写记录 写完文字以后 点击左下角地图图标 根本就无法定位 需要手动点击位置 功能是不是被阉割了哦","在微任务中下载APP后 打开APP测试 注册登录后 点击记录 然后在右上角写记录 写完文字以后 点击左下角地图图标 根本就无法定位 需要手动点击位置 功能是不是被阉割了哦","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7958686_bb588ebf-96be-4a44-a8a7-c2f3014fb653.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7958685_22a1f8c6-1868-4597-ad8c-65f908e3b975.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7958684_b8ac29f9-9e94-4c8f-9729-7313a14ed44f.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7958683_3925df8d-1f6d-46b8-905a-f5b5d908d14f.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7958682_c5716838-0aaa-4c48-980f-2d500dd6d1f3.jpg""]",未知,P0,审核通过,"2015-12-09 22:24:22"
0,14376974,自由测试,广东省|广州市|越秀区|均益路|11号一楼,"Xiaomi  Redmi Note 3","Android 5.0.2","MOBILE LTE",中国联通,LRX22G,"在微任务中下载APP后 打开APP测试 注册登录后 点击发现 找到浪漫商城那个恋爱笔记永恒版 只此两册 温暖一生，点击进入制作恋爱笔记，在日期范围内选择日期，无论怎么选择都提示页数少于128页，根本就没法购买","在微任务中下载APP后 打开APP测试 注册登录后 点击发现 找到浪漫商城那个恋爱笔记永恒版 只此两册 温暖一生，点击进入制作恋爱笔记，在日期范围内选择日期，无论怎么选择都提示页数少于128页，根本就没法购买","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7958686_bb588ebf-96be-4a44-a8a7-c2f3014fb653.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7958685_22a1f8c6-1868-4597-ad8c-65f908e3b975.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7958684_b8ac29f9-9e94-4c8f-9729-7313a14ed44f.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7958683_3925df8d-1f6d-46b8-905a-f5b5d908d14f.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7958682_c5716838-0aaa-4c48-980f-2d500dd6d1f3.jpg""]",未知,P0,审核通过,"2015-12-09 22:24:22"
0,14818620,自由测试,福建省|厦门市|集美区|银亭路|28,"Meizu  M460","Android 4.4.4","WIFI ",unknown,"Flyme OS 4.2.1.2Y",在【记录】发布一条记录时，发表失败,在【记录】发布一条记录时，发表失败，提示“发送失败，点击重发”,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7954848_75bc4d39-842f-4b47-9d52-36a428e19ac6.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7954847_13724171-4624-4f19-b322-b66d95042275.jpg""]",未知,P0,审核不通过,"2015-12-09 19:31:21"
0,15287469,自由测试,北京|北京,"Lenovo  Lenovo K30-T","Android 4.4.4","WIFI ",无SIM卡,K30-T_S046_150410,进入发布页面，点击插入位置，点击地图上的具体位置后，无法应用,进入发布页面，点击插入位置，点击地图上的具体位置后，无法应用,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7954121_921f1db6-971a-4f46-8cdc-ba2417a13fb0.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7954119_d2f334aa-f366-46e5-9568-6cc277abbf9d.jpg""]",未知,P0,审核通过,"2015-12-09 19:17:52"
0,15287469,自由测试,北京|北京,"Lenovo  Lenovo K30-T","Android 4.4.4","WIFI ",无SIM卡,K30-T_S046_150410,点击记录-相册，上传照片后，相册页面不会及时刷新出数据，一直显示小图,点击记录-相册，上传照片后，相册页面不会及时刷新出数据，一直显示小图,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7954121_921f1db6-971a-4f46-8cdc-ba2417a13fb0.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7954119_d2f334aa-f366-46e5-9568-6cc277abbf9d.jpg""]",未知,P0,审核通过,"2015-12-09 19:17:52"
0,15315078,自由测试,北京市|北京市|朝阳区|安家楼村路|,"vivo  vivo X5M","Android 5.0.2","WIFI ",无SIM卡,"LRX22G release-keys",进入相册，点击上传照片，上传成功后只会显示默认的小图，无法显示正常的照片,进入相册，点击上传照片，上传成功后只会显示默认的小图，无法显示正常的照片,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7981589_d8a13605-547f-4ee5-904f-b40e97c22df8.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7981588_5a91a64f-ec5a-4de8-a6fe-f811af183196.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7981587_6bbf9923-5513-41ec-ad03-8be0df8fd60d.jpg""]",未知,P0,审核不通过,"2015-12-10 18:34:17"
0,15315078,自由测试,北京市|北京市|朝阳区|安家楼村路|,"vivo  vivo X5M","Android 5.0.2","WIFI ",无SIM卡,"LRX22G release-keys",进入相册后，点击已有的照片，点击右下角的消息按钮，在点击右上角的删除记录，删除后退出回到相册页面时，页面显示有误,进入相册后，点击已有的照片，点击右下角的消息按钮，在点击右上角的删除记录，删除后退出回到相册页面时，页面显示有误,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7981589_d8a13605-547f-4ee5-904f-b40e97c22df8.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7981588_5a91a64f-ec5a-4de8-a6fe-f811af183196.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7981587_6bbf9923-5513-41ec-ad03-8be0df8fd60d.jpg""]",未知,P0,审核通过,"2015-12-10 18:34:17"
0,15315078,自由测试,北京市|北京市|朝阳区|安家楼村路|,"vivo  vivo X5M","Android 5.0.2","WIFI ",无SIM卡,"LRX22G release-keys",点击发布-插入位置，点击地图上的具体位置无法直接选中使用,点击发布-插入位置，点击地图上的具体位置无法直接选中使用,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7981589_d8a13605-547f-4ee5-904f-b40e97c22df8.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7981588_5a91a64f-ec5a-4de8-a6fe-f811af183196.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7981587_6bbf9923-5513-41ec-ad03-8be0df8fd60d.jpg""]",未知,P0,审核通过,"2015-12-10 18:34:17"
0,15379512,自由测试,辽宁省|本溪市|桓仁满族自治县|文化路|,"Xiaomi  MI4","Android 4.3.0","WIFI ",无SIM卡,L1QTW81.JXD3.QHD.S9T8H8.0401.V,"看图吧,手机号和邮箱的地方,可以输入汉字吗?建议限制一下手机号为数字,邮箱为字母.望采纳.","看图吧,手机号和邮箱的地方,可以输入汉字吗?建议限制一下手机号为数字,邮箱为字母.望采纳.","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7960530_2d6d8b1f-3cf3-4963-961d-547023648352.jpg""]",未知,P0,审核不通过,"2015-12-10 05:04:05"
0,15403892,自由测试,浙江省|台州市|三门县||,"Meizu  m1 note","Android 5.1","WIFI ",中国联通,"Flyme OS 4.5.7A",使用第三方账号“微博”进行授权登录时，页面下方出现乱码。,使用第三方账号“微博”进行授权登录时，页面下方出现乱码。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7952038_6fe85865-6680-4687-a03b-45decfc74634.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7952037_a5940e2e-7e27-4220-80ff-8a11628eb264.jpg""]",未知,P0,审核通过,"2015-12-09 18:39:46"
0,15471034,自由测试,河南省|郑州市|金水区|徐寨路|,"Huawei  HUAWEI G750-T01","Android 4.2.2","WIFI ",中国移动,"G750-T01 V100R001CHNC00B152",授权第三方登录时，QQ无法授权成功,授权第三方登录时，QQ无法授权成功，无法登录,[],未知,P0,审核不通过,"2015-12-09 22:31:11"
0,16464560,自由测试,河南省|郑州市|中原区|银屏路|22号,"Xiaomi  MI 2S","Android 4.1.1","WIFI ",中国移动,JRO03L,发现中浪漫商城无法购买物品,"手机：小米2S，系统：安卓4.1.1；网络环境：WIFI
重现步骤
1、APP安装成功
2、启动APP，注册成功登陆后点击发现，在浪漫商城中点击“恋爱笔记永恒版 只此两册 温暖一生”后点击制作我们的恋爱笔记，在日期范围内选择日期，无论怎么选择都提示页数少于128页，不能购买哦","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7934897_da255c6b-4fc4-430d-9196-1ee97da61c3f.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7934896_fd3b2c7a-3bc9-4df1-beb8-91eb575a9e13.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7934895_d9fad7b5-e884-474c-b935-c5d46370f36d.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7934894_01759ed0-e49e-4a7c-a9e6-11cc7fd00c01.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7934893_32ef7958-988b-4ff9-88a2-965c620ef9a9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7934890_2d796268-327e-4c98-97f9-fc3ca4fc48bc.jpg""]",未知,P0,审核通过,"2015-12-09 11:35:48"
0,16570166,自由测试,山东省|潍坊市|安丘市|建设路|,"Huawei  ALE-TL00","Android 5.0","WIFI ",中国移动,ALE-TL00C01B161,与安卓5.0以上系统兼容性很差。,点击进入app，软件与安卓5.0系统兼容性很差，反应很慢。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7936305_4a1cb8ee-837e-4e51-97e4-125c65feffaa.jpg""]",未知,P0,审核不通过,"2015-12-09 12:42:46"
0,16577854,自由测试,辽宁省|本溪市|桓仁满族自治县|文化路|,"Xiaomi  MI4","Android 4.3.0","WIFI ",无SIM卡,L1QTW81.JXD3.QHD.S9T8H8.0401.V,"启动太慢,建议优化.而且运行的时候还返到桌面,又返到APP.3次运行,都是这样,本机没有问题.其它没有发现问题.","启动太慢,建议优化.而且运行的时候还返到桌面,又返到APP.3次运行,都是这样,本机没有问题.其它没有发现问题.","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7932602_256b299d-ddc4-4aae-af36-e04df7f55cec.jpg""]",未知,P0,审核不通过,"2015-12-09 02:04:00"
0,16577900,自由测试,辽宁省|本溪市|桓仁满族自治县|文化路|,"Xiaomi  MI4","Android 4.3.0","WIFI ",无SIM卡,L1QTW81.JXD3.QHD.S9T8H8.0401.V,"功能建议:优化打开速度!你这个现在打开也太慢了,并且,打开后闪退一下,然后等半天又进来了.","功能建议:优化打开速度!你这个现在打开也太慢了,并且,打开后闪退一下,然后等半天又进来了.","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7932539_dfa1f1e2-a9b9-44e6-a1cc-7c58d7b6bce2.jpg""]",未知,P0,审核不通过,"2015-12-09 01:15:26"
0,16587110,自由测试,辽宁省|本溪市|桓仁满族自治县|文化路|,"Xiaomi  MI4","Android 4.3.0","WIFI ",无SIM卡,L1QTW81.JXD3.QHD.S9T8H8.0401.V,第一次运行有闪退又重新进入的现象.手机没有问题!,第一次运行有闪退又重新进入的现象.手机没有问题!,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7932465_2e7a647d-52f4-44dd-967b-a5dc4be7432f.jpg""]",未知,P0,审核通过,"2015-12-09 00:28:24"
0,16587120,自由测试,辽宁省|本溪市|桓仁满族自治县|文化路|,"Xiaomi  MI4","Android 4.3.0","WIFI ",无SIM卡,L1QTW81.JXD3.QHD.S9T8H8.0401.V,"打开程序后,先退一下,再返回来,正常程序不是这样,实属跳转BUG类.","打开程序后,先退一下,再返回来,正常程序不是这样,实属跳转BUG类.","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7932505_a0537571-d7a2-4c0f-afdd-ac21b5e934f6.jpg""]",未知,P0,审核不通过,"2015-12-09 00:51:52"
